id_venta,fecha,id_cliente,id_producto,cantidad
1405,2025-07-15 11:53:50,289,187,9
1406,2025-03-11 23:21:06,45,196,1
1407,2025-12-26 00:06:43,40,114,3
1408,04/09/2025,392,79,6
1409,2025-02-04 21:37:38,172,167,3
1410,2025-08-06 17:25:00,183,82,8
1411,2025-04-28 21:35:28,151,67,3
1412,2025-03-23 03:04:22,78,73,4
1413,2025-07-05,108,101,7
1414,11/09/2025,461,59,2
1415,2025-04-27 03:14:33,319,67,3
1416,2025-07-01 00:30:50,233,146,2
1417,29/09/2025,225,198,8
1418,2025-03-02 17:59:31,156,69,5
1419,2026-01-20 07:50:54,357,53,10
1420,23/02/2025,428,187,4
1421,2025-08-10 09:02:27,206,159,8
1422,03/08/2025,467,166,8
1423,2026-01-25 13:57:45,418,176,4
1424,2025-08-20,234,153,5
1425,2025-06-21 21:46:51,122,91,10
1426,2025-07-20 09:14:07,426,12,1
1427,2025/09/19 13:30,10,78,7
1428,2026-01-23 12:20:56,455,129,8
1429,2025-05-02 19:18:43,283,23,6
1430,2025-02-04 01:36:28,74,30,6
1431,11-13-2025,248,72,6
1432,2025-06-04 15:51:57,493,133,6
1433,2025-10-24 05:30:26,240,189,8
1434,2025/09/16,229,169,8
1435,"Nov 07, 2025",74,42,8
1436,2025-10-25 16:39:59,254,144,8
1437,2025-05-31 04:30:07,305,185,3
1438,2025-02-15 06:07:38,439,73,3
1439,2025-08-17,214,70,10
1440,2025-11-22 18:08:08,366,20,4
1441,2025-04-03 10:21:01,140,85,1
1442,2025-11-10 13:36:03,146,32,7
1443,"Jul 18, 2025",93,28,6
1444,2025-10-10 21:38:03,355,161,5
1445,2025-09-17 16:29:48,405,12,10
1446,2025-11-22,402,188,10
1447,2025-02-22 19:55:16,185,15,2
1448,"Nov 09, 2025",10,24,7
1449,2025-07-16 10:22:27,479,100,7
1450,"May 17, 2025",416,168,3
1451,2025-02-14 04:46:48,69,176,10
1452,2025-04-12 07:16:37,173,95,9
1453,2025-02-14 09:46:30,142,100,8
1454,2026-01-05 13:24:25,373,24,7
1455,08-06-2025,225,162,7
1456,2026-01-26 18:02:02,388,176,3
1457,2025-08-16 10:35:03,388,135,2
1458,2025-05-02 05:24:38,413,123,5
1459,2025-10-31 19:02:42,467,77,4
1460,2025-04-09 02:47:11,219,13,9
1461,2025-06-09 15:28:14,453,28,9
1462,2025-11-11 09:13:31,35,170,10
1463,"Dec 12, 2025",267,21,9
1464,2025-05-31 15:09:18,124,12,2
1465,2025-03-16 16:33:57,79,81,10
1466,2025-06-13 12:25:39,11,160,5
1467,2025/12/20 06:44,304,48,4
1468,2025-10-28 00:12:46,225,137,1
1469,2025-12-22 16:45:14,115,44,8
1470,2025-06-20 17:43:15,200,169,10
1471,2026-01-20 14:22:53,247,158,6
1472,2025-07-30,175,33,3
1473,30/07/2025,280,54,8
1474,2026-01-02 03:08:04,96,138,4
1475,07/08/2025,35,38,8
1476,2025-11-18 00:42:52,116,125,8
1477,2025-10-22 10:44:04,267,63,4
1478,"Feb 27, 2025",341,101,1
1479,2025-09-06 20:10:53,486,149,10
1480,2025-11-26 17:41:54,16,125,7
1481,2025-08-17 08:26:36,133,157,8
1482,2025-05-27 20:59:10,451,5,7
1483,2025/02/28 17:14,113,69,7
1484,28/09/2025,67,112,1
1485,2025-05-21 12:20:53,403,57,10
1486,2025-09-06 04:46:31,161,184,8
1487,2025-07-04 15:10:38,325,183,7
1488,2025-10-08 17:11:48,466,168,6
1489,2025-06-07,189,42,10
1490,"Feb 14, 2025",88,41,10
1491,2025-12-13 01:42:46,206,54,9
1492,2025/06/07 05:46,320,67,6
1493,29/01/2026,357,30,10
1494,10/05/2025,395,91,1
1495,2026-01-22 01:50:08,340,172,2
1496,2026-01-10 03:51:19,232,118,2
1497,2025-02-26 01:31:41,477,27,9
1498,2025-09-19 07:28:40,448,162,2
1499,2025-06-11 16:04:30,396,187,5
1500,2025-11-18 05:37:03,248,188,2
1501,2025-10-04 07:21:02,499,36,2
1502,2026-01-12 08:55:54,85,197,1
1503,03-23-2025,441,88,5
1504,2025-09-08 05:31:11,400,162,4
1505,2025-11-11 05:01:27,168,108,4
1506,2025-02-11 18:47:33,282,105,8
1507,2025-02-23 05:18:02,474,8,8
1508,2025-11-10 03:05:12,19,133,2
1509,2025-06-12,249,198,3
1510,2025-06-18 22:59:46,69,148,1
1511,2025-08-25 10:46:01,78,170,9
1512,2025-09-07 11:04:48,142,175,9
1513,2025-10-04 10:11:11,406,89,1
1514,2026-01-11 16:14:42,477,38,7
1515,2025-06-14 22:30:27,140,140,10
1516,2025-11-04 07:10:59,67,89,7
1517,2025-08-27 12:10:42,484,10,9
1518,2025-08-11 18:56:59,3,190,3
1519,2025-06-24 18:37:45,387,55,2
1520,2025/09/24 00:51,417,88,3
1521,2025-05-01,354,78,7
1522,2025-03-12 01:44:16,403,91,2
1523,2025-10-25 10:50:54,211,32,8
1524,2025-07-31 08:35:45,13,117,6
1525,06-20-2025,385,145,9
1526,2025-08-23 13:45:01,489,147,3
1527,2025-05-05 18:48:12,381,27,6
1528,"May 05, 2025",214,200,6
1529,2025-07-11,215,109,3
1530,2026-01-28 14:22:24,193,144,9
1531,2025-05-14 16:01:22,267,128,7
1532,30/12/2025,480,126,7
1533,28/07/2025,54,181,9
1534,2025-03-15 04:19:26,396,144,6
1535,2025-12-07 13:27:22,66,29,2
1536,2025-07-13 04:17:12,112,134,3
1537,24/12/2025,1,78,5
1538,"Jul 11, 2025",14,79,5
1539,2025-03-03 17:31:08,302,12,7
1540,2025-10-05 13:44:14,365,116,6
1541,2025-12-04 05:02:36,3,156,3
1542,05-26-2025,31,195,8
1543,2025-06-05 08:28:36,258,105,7
1544,2025-02-22 16:07:57,223,139,1
1545,2025-08-15 00:54:11,399,23,3
1546,2025-12-21 20:25:37,263,198,5
1547,2025-12-06 07:00:21,191,144,2
1548,2025-10-16 20:45:43,87,148,1
1549,2026/01/03 00:40,490,122,9
1550,2025-09-19 21:06:03,420,53,4
1551,2025-11-15 11:39:59,346,137,10
1552,2025-08-03 12:22:38,309,126,1
1553,2025-03-15 11:33:19,85,7,9
1554,13/04/2025,80,30,2
1555,03-21-2025,339,79,7
1556,11-14-2025,79,100,2
1557,2025/02/08 07:22,152,31,1
1558,08-20-2025,349,130,7
1559,2025-06-13,485,8,7
1560,2025-11-19 20:11:46,342,26,4
1561,2025-08-19 14:48:33,64,78,10
1562,2025-09-10 07:24:27,305,163,9
1563,2025-03-02 06:07:24,186,96,9
1564,"May 22, 2025",104,109,9
1565,2026-01-29 02:11:27,301,43,1
1566,2025-10-19 09:08:04,492,70,10
1567,2025-08-09 21:18:17,251,90,4
1568,2025-11-06 19:26:44,428,12,3
1569,2025-11-26 04:28:38,430,23,7
1570,2025/02/25 15:43,133,143,5
1571,01-19-2026,209,88,5
1572,2025-09-21 04:52:07,458,85,1
1573,2025-07-13 00:09:20,58,156,8
1574,2025-10-05 20:14:08,466,45,7
1575,2025-06-04,472,126,7
1576,2025-12-16 04:29:36,443,172,8
1577,2025-11-10 13:01:59,247,97,10
1578,2025-09-20 04:32:33,95,197,1
1579,2025-04-06,444,50,8
1580,2026-01-17 03:16:32,254,92,4
1581,2025-07-06 08:31:44,461,78,4
1582,2025-12-28 10:13:19,54,93,1
1583,"Feb 19, 2025",472,181,10
1584,2025/03/16 20:05,207,127,3
1585,2025-03-26 04:40:09,187,17,10
1586,2025-03-31 08:17:59,194,67,10
1587,2025-05-27 00:50:30,292,71,4
1588,2025/10/15 22:22,145,174,9
1589,2025-06-05 11:45:36,103,165,1
1590,2026-01-08 18:52:13,65,71,2
1591,"Dec 22, 2025",474,133,1
1592,2025-12-04 02:58:42,30,50,6
1593,2025-05-01 15:25:50,346,7,4
1594,2025-09-18 05:59:18,130,64,4
1595,2025-08-19 01:00:53,113,161,2
1596,2025-03-16 22:48:10,346,7,10
1597,2025-05-20 03:55:34,454,65,4
1598,2025-08-12 12:08:44,334,88,1
1599,2025-08-01 22:33:27,138,19,10
1600,2025-04-01,391,161,8
1601,"Jan 08, 2026",398,178,2
1602,2025-03-27 02:01:52,313,17,2
1603,2025-09-27 03:29:20,25,98,7
1604,"Oct 20, 2025",244,60,10
1605,2025-09-07 12:21:54,213,159,2
1606,2025-12-03 18:49:52,342,7,8
1607,2025-08-23 00:26:50,332,28,2
1608,2025/11/27 20:52,302,152,4
1609,2025-02-09,133,159,8
1610,2025-02-15 11:19:48,265,132,6
1611,2025-09-21 05:22:01,87,199,3
1612,2025-08-28 13:25:43,289,88,5
1613,2025/09/24 02:05,106,151,3
1614,2025-11-05 02:29:25,312,52,4
1615,2025-07-01 21:50:12,449,122,8
1616,2025-09-20 12:13:15,161,149,10
1617,2025-07-30 03:49:02,338,85,3
1618,2025-09-15 07:59:17,96,11,8
1619,2025-05-15 16:59:09,419,58,4
1620,14/01/2026,34,124,6
1621,2025-07-25 01:05:34,126,19,6
1622,2025-11-19 07:04:40,186,75,8
1623,2025-10-07 01:35:54,224,196,6
1624,05-18-2025,412,51,5
1625,02/25/2025,242,63,3
1626,2025-02-20 23:50:35,278,36,7
1627,2025-07-09 11:06:26,177,87,4
1628,2025-07-25 19:11:05,277,96,3
1629,14/04/2025,258,112,2
1630,2025-09-08 11:34:34,166,178,6
1631,2025-05-24 22:25:44,56,63,1
1632,2025-10-19 05:24:32,38,138,5
1633,2025-10-24 04:36:15,367,162,5
1634,2025-12-10 07:37:05,54,150,8
1635,"Jan 21, 2026",395,121,10
1636,2025-03-18 18:53:32,241,96,8
1637,2025-06-14 19:07:55,284,183,6
1638,2025-08-23 09:46:11,489,127,8
1639,26/05/2025,15,150,1
1640,2025-07-19 13:43:45,353,79,7
1641,2025-05-07,321,96,5
1642,2025-04-30 16:56:21,118,150,1
1643,2025-03-06 17:01:22,432,110,8
1644,2025-05-15 09:56:25,83,128,6
1645,2025-06-19 09:40:15,190,114,4
1646,2025-09-11 18:16:07,320,22,5
1647,2025-04-30,191,21,5
1648,2025-12-11 09:06:11,456,51,6
1649,2025-03-29 06:56:27,443,197,5
1650,05-29-2025,322,193,9
1651,2025/08/28 23:51,424,104,10
1652,2025-05-24 08:15:43,298,102,4
1653,2025-11-04 18:46:50,237,122,4
1654,2025-07-30 16:47:56,447,194,8
1655,2025-08-05 15:36:42,484,81,4
1656,2025-07-31 15:58:18,67,107,4
1657,2025-05-22 05:03:32,494,8,6
1658,2025-02-07 18:11:49,194,79,1
1659,2026-01-10 08:12:35,293,91,6
1660,2025/08/02 19:34,270,193,7
1661,2026-01-17 12:01:26,229,36,3
1662,2025-04-18 20:53:39,78,155,10
1663,2025-06-07 02:19:10,10,53,7
1664,2025-02-17 11:58:21,471,122,2
1665,2025/07/29 03:23,383,164,5
1666,"Dec 18, 2025",289,126,1
1667,2025/09/25 16:33,297,135,2
1668,2025-07-20 05:43:02,279,106,7
1669,2025-08-13 17:24:45,41,138,7
1670,2025-12-05 07:29:18,123,53,3
1671,2025-07-06 05:46:51,7,182,8
1672,2025-12-18 07:23:24,252,80,10
1673,22/10/2025,467,118,5
1674,2025-11-04 11:58:28,340,64,9
1675,2025-06-12 16:50:46,171,126,8
1676,2025-06-25 23:31:51,486,24,5
1677,2025-08-26 14:14:20,462,89,5
1678,2025/04/11 09:04,426,45,7
1679,2025-08-19,42,169,3
1680,2025-02-25 10:37:38,300,161,9
1681,2025-08-02 17:58:02,302,179,4
1682,2025-11-05,314,142,2
1683,2025/05/12,66,116,3
1684,2026-01-26 13:52:38,134,173,8
1685,2025-10-05,44,50,7
1686,2025-03-14 17:38:58,318,192,8
1687,01-20-2026,358,141,4
1688,2025/06/22 06:27,53,156,2
1689,11-16-2025,318,196,1
1690,2025-06-02 07:52:13,155,173,9
1691,2026-01-07 23:20:18,14,163,9
1692,2025-11-01 11:13:32,297,27,7
1693,2025-04-12 13:44:25,458,2,1
1694,2025-08-03,8,64,6
1695,2025-07-31 08:01:50,432,50,2
1696,2025/02/15 06:04,173,171,3
1697,2025/03/21 22:44,438,161,4
1698,2025-05-31 12:58:57,483,55,2
1699,2025-07-21 00:26:10,72,103,6
1700,2025-07-15 23:57:20,401,57,2
1701,08/09/2025,204,160,6
1702,2025-08-06,248,27,9
1703,05-29-2025,180,100,3
1704,2025-09-10 22:09:21,302,86,1
1705,2025-03-30 23:19:23,174,98,9
1706,2026-01-26,105,151,1
1707,10-26-2025,70,63,10
1708,2025-05-19 08:40:03,307,53,1
1709,2025-06-01,458,114,6
1710,2025-11-28 08:20:16,388,74,1
1711,2025-08-12 07:29:36,329,88,4
1712,2025-10-15 08:05:56,22,171,4
1713,2025-05-19 06:40:57,10,134,6
1714,2025-11-23 02:32:53,380,17,8
1715,13/06/2025,102,163,3
1716,"Oct 02, 2025",290,53,4
1717,01-22-2026,368,109,3
1718,2025-08-31 02:54:47,274,70,8
1719,2025-11-16 06:06:29,400,102,7
1720,2025-10-21 15:46:50,373,130,10
1721,2025-10-08 13:53:13,12,124,1
1722,2025-02-08 21:40:11,358,195,5
1723,2025-07-22 09:22:03,242,187,3
1724,2026-01-17 13:39:31,306,117,5
1725,2025-11-11 04:58:31,492,19,6
1726,2025/11/09 00:09,312,40,4
1727,2025-08-28 13:35:08,273,107,7
1728,2025-10-20 02:35:36,33,165,10
1729,"Aug 30, 2025",48,32,7
1730,2025-04-02 18:33:15,490,185,6
1731,2025-09-16 02:06:03,56,177,6
1732,2025-09-13 08:49:25,463,109,4
1733,2025/12/03 23:29,246,93,1
1734,2025-03-24 21:03:24,203,64,10
1735,2025-10-05 04:15:00,454,42,1
1736,2025-02-10 14:28:42,191,183,7
1737,2026-01-11 06:52:29,384,21,9
1738,2025-03-11 11:00:12,52,110,5
1739,2025-02-05 21:20:18,308,169,7
1740,2025-05-24 03:58:42,244,193,2
1741,2025-03-26 09:47:41,238,89,3
1742,09/10/2025,390,192,7
1743,2025-06-28 19:06:47,143,199,7
1744,08/11/2025,261,188,7
1745,2025-12-31 16:24:29,108,129,2
1746,2025-12-14 02:08:50,464,48,4
1747,2025-10-25 09:26:33,426,195,4
1748,2025-02-21 22:49:20,304,105,8
1749,"Mar 21, 2025",434,163,3
1750,2025-04-15 17:23:58,303,150,4
1751,2025-05-28,39,26,1
1752,2025-09-28 19:01:03,120,25,4
1753,2025-08-09 09:40:43,307,155,9
1754,2025-05-24 22:00:16,441,194,6
1755,2025-04-03 11:28:37,277,175,6
1756,2025-12-28 13:46:42,211,93,7
1757,"Jun 03, 2025",165,92,6
1758,2025-06-08 04:28:28,317,7,10
1759,2025-11-07 13:24:50,205,180,4
1760,2025-10-20 18:44:50,270,169,8
1761,2025-09-21 00:36:19,471,1,6
1762,"Oct 10, 2025",440,12,6
1763,2025-09-09 17:20:06,82,90,7
1764,10/04/2025,371,180,2
1765,2025-04-29,97,147,9
1766,2025-08-21 16:14:55,28,120,3
1767,22/04/2025,492,170,9
1768,01-20-2026,465,28,7
1769,2025-05-18 17:20:29,286,185,5
1770,2025-05-15 19:27:43,318,32,3
1771,2025-04-15 08:08:54,148,24,6
1772,2025-10-14 23:26:48,394,154,2
1773,2025-05-25 23:48:30,42,184,7
1774,06/06/2025,438,112,4
1775,2026-01-05 04:13:38,9,152,4
1776,2025-11-16 21:00:17,194,81,7
1777,"May 09, 2025",196,16,10
1778,2025-03-15 18:55:24,348,174,3
1779,"Oct 03, 2025",61,57,2
1780,06-17-2025,57,57,8
1781,2026-01-22 21:48:16,27,180,1
1782,2025-11-24 09:57:21,105,177,2
1783,2026-01-13 22:58:36,352,147,8
1784,2025-11-19 02:08:28,63,75,7
1785,2025-05-16 08:11:40,456,40,4
1786,2025-05-14 17:44:58,102,199,3
1787,2025-10-17 00:47:06,430,169,3
1788,2025-06-05 12:40:53,432,109,8
1789,10/07/2025,30,19,9
1790,2025-05-03 21:07:52,173,34,6
1791,2025-07-23 16:39:29,367,182,5
1792,13/04/2025,227,36,8
1793,2025-08-14 13:11:17,312,189,1
1794,2026-01-05 13:42:35,496,27,3
1795,"Oct 11, 2025",103,174,3
1796,2025-03-21 21:36:17,91,167,6
1797,11/09/2025,36,161,7
1798,"Sep 01, 2025",125,45,7
1799,2025-04-28,300,162,8
1800,2025-10-01 00:50:18,18,131,4
1801,2025-08-11 03:26:33,114,123,5
1802,2025-09-19 23:28:08,182,99,8
1803,2025-02-18 03:37:13,79,147,3
1804,2025-06-29 14:45:27,264,138,3
1805,2025-10-18 19:31:49,347,101,9
1806,2025-03-07 18:53:33,168,126,2
1807,2025-11-07 07:33:12,104,183,2
1808,2025-01-31 21:48:45,370,31,3
1809,18/08/2025,13,143,8
1810,2026-01-04,175,144,5
1811,06-27-2025,470,44,7
1812,"Jan 06, 2026",435,76,9
1813,2025/12/16,260,156,9
1814,2025-07-23 10:54:43,16,49,3
1815,04-12-2025,500,35,10
1816,16/01/2026,373,20,9
1817,2025-05-27 05:12:55,203,174,7
1818,2025-09-22 23:03:04,415,162,5
1819,2025-12-27 20:31:17,332,183,6
1820,2025-03-03 05:58:21,128,131,10
1821,2025/08/27 13:47,339,81,7
1822,2025-08-13,308,29,9
1823,"Oct 20, 2025",135,38,4
1824,2026-01-06 06:23:53,93,27,2
1825,12-29-2025,97,79,10
1826,2025-04-03 03:36:24,447,70,10
1827,2025-12-18 06:34:41,233,82,7
1828,2025-04-04 20:05:08,9,174,9
1829,2025-12-31,5,104,8
1830,2026-01-28 13:47:30,287,33,3
1831,2025-06-23 09:04:11,127,14,6
1832,2025-07-29 06:39:59,338,181,8
1833,"Jan 06, 2026",55,120,9
1834,2026-01-16 23:08:33,229,59,5
1835,2026-01-03 11:23:11,480,79,7
1836,2025-12-16 08:44:22,76,21,2
1837,2025-02-02 03:04:46,52,148,1
1838,2025-08-25 15:26:12,242,127,1
1839,2025-03-10 17:27:49,290,188,3
1840,2026-01-23 04:32:23,467,174,9
1841,2025-05-13 15:28:22,421,49,1
1842,2026-01-26 19:13:40,429,89,4
1843,2025-08-16 06:08:09,120,156,8
1844,07-29-2025,176,196,9
1845,2026-01-07 18:02:27,93,14,7
1846,2025-12-06 09:05:37,1,29,6
1847,07/19/2025,5,197,2
1848,2025-04-10 07:55:03,285,146,7
1849,2025-03-12 01:17:23,8,165,9
1850,2025-03-30 02:05:36,178,159,8
1851,2025-07-16 10:51:45,421,118,6
1852,2025-05-03 14:38:19,13,90,3
1853,2025/04/07 07:11,481,111,8
1854,2025-10-25 05:39:58,224,125,1
1855,2025-11-14 14:23:40,336,58,8
1856,2025-08-25 19:31:50,348,110,3
1857,"Nov 02, 2025",434,113,8
1858,04/04/2025,254,51,2
1859,2025-12-08 07:14:42,228,9,3
1860,2025-12-23 04:19:30,75,171,5
1861,2025-11-27 11:49:43,436,127,3
1862,2025-08-06,231,103,9
1863,03-02-2025,2,129,1
1864,2025-10-01,141,112,8
1865,2025-04-07,339,187,9
1866,2025-03-22 07:13:26,381,171,7
1867,2025/05/28 22:14,156,27,9
1868,30/04/2025,374,34,7
1869,2025-05-05 01:51:18,421,52,2
1870,2025-04-25 08:04:28,411,79,4
1871,2025-11-01 15:32:57,452,16,9
1872,01-13-2026,488,29,5
1873,05-20-2025,218,13,3
1874,"Oct 20, 2025",279,156,2
1875,2025-02-03 20:05:21,173,172,1
1876,2025-09-25 13:09:27,41,85,6
1877,10-09-2025,193,136,10
1878,2025-02-21 22:55:17,140,28,3
1879,2025-03-14 23:49:27,374,11,10
1880,2025/05/21 03:35,332,181,8
1881,2025-06-26 19:25:34,441,195,4
1882,2025-08-01 15:13:35,259,33,4
1883,2025-12-22 12:38:46,256,195,9
1884,"Oct 13, 2025",174,162,2
1885,23/05/2025,96,6,3
1886,2025-03-13 14:28:20,215,178,4
1887,2025-12-30 06:01:34,308,132,2
1888,2025-05-17 14:12:30,241,99,9
1889,11/09/2025,135,53,3
1890,2025-04-19 18:20:36,8,132,8
1891,03-19-2025,411,67,5
1892,26/03/2025,309,137,4
1893,2025-10-29 23:23:22,151,70,1
1894,09-08-2025,214,54,9
1895,2025-06-30 09:36:48,59,22,9
1896,2025-08-18 11:49:10,66,157,5
1897,2025-07-20 07:59:01,461,3,6
1898,2025-08-14 00:34:09,205,46,5
1899,2025-09-29 03:52:31,200,200,10
1900,2025-04-19 22:48:01,281,98,5
1901,2025-04-30 08:01:59,447,53,8
1902,2025-11-01 05:40:00,439,149,7
1903,"Dec 14, 2025",292,186,7
1904,2025-02-28 20:44:26,344,46,4
1905,2025-07-12 00:45:58,292,47,5
1906,13/10/2025,142,46,7
1907,2025-02-27 03:38:57,279,166,7
1908,"Aug 23, 2025",322,187,1
1909,2025-02-21,314,165,1
1910,2025-08-17 03:52:18,319,4,1
1911,2025/08/02 07:21,7,87,2
1912,2025/08/27 05:37,33,85,8
1913,2025-03-25 03:44:36,275,6,1
1914,29/05/2025,195,131,7
1915,2025-08-07 08:13:27,361,91,5
1916,2025-03-13,467,99,2
1917,2025-04-14 22:25:00,428,92,2
1918,"Aug 30, 2025",400,22,1
1919,2025-03-04 10:58:46,433,109,3
1920,2025-08-04 09:52:12,71,90,2
1921,2025-11-21 02:46:49,239,95,5
1922,"Jul 14, 2025",121,39,3
1923,2025-08-05 21:02:19,110,18,2
1924,2025-07-15 03:17:35,199,72,3
1925,2025-02-20 12:50:17,194,47,7
1926,2025-07-17 21:54:31,311,124,7
1927,2025-11-20 13:57:04,456,36,4
1928,2025-10-20 17:56:06,201,138,9
1929,2025-06-23 03:02:39,128,59,7
1930,2025-11-24 07:59:08,345,135,10
1931,2025-10-29 07:24:04,206,93,1
1932,2025-08-29 17:15:18,378,93,9
1933,2025-02-15 12:43:09,246,29,1
1934,2025-06-04 10:43:46,94,200,3
1935,22/02/2025,293,142,7
1936,2026-01-27 13:44:34,210,179,3
1937,2026-01-06 01:58:08,180,109,6
1938,2025-02-24 17:21:38,131,149,2
1939,2026-01-05 05:20:52,51,41,1
1940,2025-02-10 00:27:15,413,63,2
1941,2025-06-28 06:38:30,247,107,3
1942,2025-11-06 10:54:17,317,192,9
1943,2025-11-05 23:28:41,323,87,8
1944,2026-01-22 02:11:04,71,29,3
1945,"Sep 22, 2025",217,155,3
1946,2025-07-02 09:23:43,97,117,9
1947,2026-01-27 15:25:31,207,79,4
1948,2025-06-18 13:44:47,135,24,9
1949,2025-12-13 14:34:41,64,191,4
1950,2025-12-26 20:21:47,286,101,3
1951,2025-06-16 17:22:55,389,178,8
1952,10-06-2025,202,104,7
1953,2025-09-28 13:12:20,434,27,2
1954,2025/08/14 08:43,305,86,1
1955,2025-09-25 06:50:07,126,194,5
1956,2025/06/05 09:48,15,9,4
1957,2025-04-05 01:44:57,96,124,1
1958,2025-08-14 12:59:06,369,80,1
1959,2025-08-11 07:05:43,334,102,9
1960,2025-10-22 04:42:56,30,186,6
1961,21/04/2025,173,85,7
1962,"Jan 31, 2025",110,151,1
1963,2025-02-07 07:51:05,93,184,4
1964,2025-05-18 18:15:48,301,37,3
1965,2025-10-02 12:25:49,292,156,9
1966,2025-08-16 13:07:07,283,87,5
1967,2025/08/12 14:06,211,111,1
1968,2025-11-26 03:32:47,119,161,8
1969,2025-04-30 19:55:14,296,197,5
1970,2025-06-05 03:25:35,185,23,8
1971,05/10/2025,455,76,3
1972,2026-01-07 09:23:29,254,198,8
1973,2025-10-21 23:40:35,330,196,8
1974,03-12-2025,211,32,10
1975,2025-11-21 16:03:00,130,175,3
1976,"Jul 02, 2025",189,160,6
1977,2025-11-05 22:35:45,97,175,1
1978,2025-12-18,360,190,4
1979,2025-02-04 14:08:05,44,19,4
1980,2025-04-15 16:57:43,18,24,6
1981,2025-03-07,26,120,2
1982,2025-02-11 14:37:08,172,111,4
1983,"Sep 05, 2025",271,88,10
1984,2025-10-13 05:17:52,221,40,8
1985,2025-02-16 21:53:04,129,146,1
1986,27/10/2025,215,93,7
1987,2025-06-25 09:10:39,467,109,5
1988,2025-04-25 09:58:21,358,37,2
1989,2025-04-19 15:16:53,79,183,8
1990,"Dec 11, 2025",18,67,3
1991,2025-02-19 15:15:32,52,51,6
1992,2025-08-01 15:54:10,482,177,3
1993,2025-05-15 00:21:41,145,147,7
1994,2025-11-23 02:49:58,155,153,4
1995,2025-10-24 11:47:12,498,158,3
1996,"May 26, 2025",214,188,6
1997,2025-09-05 09:34:06,271,30,7
1998,2025-10-02 23:05:38,58,116,3
1999,27/05/2025,157,149,2
2000,2025-05-20 07:52:09,448,154,7
2001,2025-03-23 00:31:23,93,49,10
2002,2025-09-27 11:10:34,348,5,5
2003,2025-04-20 23:37:34,200,32,8
2004,2025-05-19 12:49:25,282,106,6
2005,2025-02-21 04:07:40,103,134,6
2006,2026-01-11 06:26:26,401,110,6
2007,"Dec 17, 2025",479,139,7
2008,2025-12-28,252,26,2
2009,"Sep 15, 2025",201,192,10
2010,"Jul 04, 2025",449,75,7
2011,2025-07-29 12:45:55,371,121,2
2012,2026-01-19 23:28:43,224,119,7
2013,2026-01-08 13:38:25,9,102,1
2014,"Oct 02, 2025",403,73,5
2015,11-12-2025,279,107,1
2016,2025/05/26 12:12,9,154,6
2017,2025-06-30 22:26:15,384,101,4
2018,"Mar 25, 2025",409,14,10
2019,2025-06-16 05:46:07,69,82,9
2020,2025/11/01 18:21,491,182,3
2021,2025-07-21 05:47:27,392,67,9
2022,2025-12-06 00:56:00,439,24,2
2023,2025/05/19 05:34,392,198,10
2024,2025-10-15 16:31:08,10,7,3
2025,2025-11-20 08:43:40,363,92,3
2026,2025-12-29 19:29:38,468,77,4
2027,2025-08-23 09:29:01,133,200,7
2028,2026/01/18 22:50,300,22,3
2029,08/21/2025,463,153,2
2030,2025-03-19,63,93,4
2031,2025-04-28 15:17:18,461,20,4
2032,2025-04-14,406,163,8
2033,2025-09-23 04:16:02,285,156,1
2034,2026-01-01 21:50:42,431,124,10
2035,2025-12-05,149,134,5
2036,04/03/2025,39,40,4
2037,21/10/2025,358,187,3
2038,2025-04-09 17:00:16,447,167,5
2039,2025-05-07 14:33:41,63,112,9
2040,2025-10-02 10:14:02,336,45,4
2041,07/09/2025,195,150,10
2042,2025-12-14 21:42:42,327,115,7
2043,2025-04-08 03:54:57,443,82,10
2044,2025-11-04 12:50:57,160,52,10
2045,2025-10-21 06:05:21,285,17,8
2046,2025-08-21 21:22:02,334,131,5
2047,2025-07-23 12:49:30,340,166,9
2048,2025-12-13 15:38:00,136,47,6
2049,2025-05-31 07:50:04,320,63,2
2050,2026-01-14,272,38,6
2051,02-04-2025,119,83,4
2052,2026-01-07 22:07:59,195,144,5
2053,2026-01-16 20:53:48,346,172,2
2054,2025-03-13 11:34:12,345,175,7
2055,2026-01-29 17:59:00,412,51,1
2056,2025-07-23 04:31:05,300,108,2
2057,2025-04-28,319,84,10
2058,"Sep 07, 2025",371,148,1
2059,"Apr 14, 2025",451,11,6
2060,2025-12-30 11:32:54,325,78,5
2061,2025-08-19 11:24:08,44,21,9
2062,2025-11-09 16:33:02,14,101,5
2063,17/06/2025,202,32,6
2064,12/08/2025,50,83,7
2065,2025-06-10,443,138,1
2066,2025-05-05 22:18:34,4,68,6
2067,2025-08-05 05:00:56,251,70,3
2068,2025-07-30 05:23:18,374,33,6
2069,2025-03-06 04:27:19,140,106,8
2070,2026-01-23 17:50:38,109,148,8
2071,07-20-2025,284,198,8
2072,"Dec 02, 2025",293,63,4
2073,2025-12-29 06:50:30,500,120,7
2074,2025-06-14 19:12:39,81,54,10
2075,2025-06-30 16:31:49,406,195,5
2076,08-23-2025,94,130,2
2077,04-20-2025,213,132,4
2078,2025-03-24 05:21:45,93,148,2
2079,"May 05, 2025",184,191,2
2080,2026/01/06 12:48,239,136,8
2081,2025-08-29 15:41:12,24,102,9
2082,"Jul 01, 2025",367,113,5
2083,2025-03-26 06:25:53,25,49,7
